num_timely_payments,num_delayed_payments,num_defaults,payment_history_months,credit_utilization_ratio,credit_limit_total,outstanding_balance,num_credit_cards,credit_history_years,age_oldest_account_years,avg_account_age_years,num_bank_accounts,num_loans,has_mortgage,has_auto_loan,loan_types_count,num_credit_inquiries_6m,num_new_accounts_12m,months_since_last_inquiry,age,monthly_income,employment_length_years,total_debt,debt_to_income_ratio,payment_consistency_score,income_stability_score,cibil_score,score_category
74,8,0,271,47.78057882611865,517024,247037,5,10,7,7,5,0,1,1,2,5,1,41,45,101886,13,343145,300.0,89.1566265060241,28.888888888888886,704,Good
59,8,1,222,30.130299574854277,263171,79294,5,19,17,11,5,4,1,0,2,6,3,29,51,90364,15,136143,150.66066132530653,86.76470588235294,29.411764705882355,692,Good
37,17,2,233,46.053043969692844,460918,212266,4,10,8,4,3,0,0,0,0,7,4,20,46,94377,13,372299,300.0,67.27272727272727,28.26086956521739,581,Fair
24,21,4,115,85.24390921409179,279007,237836,1,6,4,3,3,3,0,0,1,13,4,26,43,90895,10,333292,300.0,52.17391304347826,23.25581395348837,426,Poor
23,17,5,146,84.43095883250419,83214,70258,4,10,8,5,3,2,0,0,1,12,4,30,41,118011,6,57589,48.79968816466261,56.09756097560976,14.634146341463413,498,Poor
9,20,3,130,100.0,30000,30000,3,10,6,6,1,1,0,0,1,12,6,11,32,50005,3,58885,117.75822417758224,30.0,9.375,396,Poor
48,18,1,214,67.43269978794666,352597,237765,4,8,6,3,2,3,0,0,1,8,3,36,39,125283,8,222881,177.90202980452256,71.64179104477611,20.51282051282051,575,Fair
69,8,0,252,45.77047739941186,440978,201837,4,19,13,13,3,0,1,1,2,5,4,31,41,115718,13,191602,165.5766605022555,88.46153846153845,31.70731707317073,690,Good
21,21,2,46,89.1212942639757,232100,206850,2,2,1,0,3,1,0,0,1,13,5,5,24,53888,7,370279,300.0,48.837209302325576,29.166666666666668,376,Poor
77,11,0,260,32.913643790110655,526278,173217,3,15,13,8,3,7,0,0,1,6,2,29,53,145797,10,264723,181.56957962097985,86.51685393258427,18.867924528301888,712,Good
57,16,1,199,52.759131730486075,467797,246805,2,17,11,7,5,1,0,1,2,8,3,22,51,170137,13,321182,188.77845500978623,77.02702702702703,25.49019607843137,610,Fair
39,19,0,169,71.82869854072713,264274,189824,2,16,9,10,2,1,0,0,1,10,4,24,47,90616,14,341665,300.0,66.10169491525424,29.78723404255319,585,Fair
72,10,1,264,2.348341654777016,381943,8969,6,22,20,9,4,2,0,1,2,5,3,35,62,173240,13,12588,7.266220272454399,86.74698795180723,20.967741935483872,774,Excellent
21,22,5,87,84.85211242158272,206400,175134,3,5,4,3,1,1,0,0,1,13,6,16,38,123187,11,244750,198.68167907327881,47.72727272727273,28.947368421052634,384,Poor
71,8,1,269,6.785510284143157,417371,28320,5,20,19,13,4,2,1,0,2,3,3,37,56,186516,21,50595,27.12635913272856,88.75,37.5,790,Excellent
15,23,4,88,83.10735957992108,288249,239556,3,10,8,5,1,7,0,0,1,11,5,8,42,51134,7,322536,300.0,38.46153846153847,16.666666666666664,427,Poor
35,19,4,147,74.52545730226221,135080,100668,2,9,8,5,3,1,0,0,1,10,4,22,46,142953,11,98635,68.99820220631956,63.63636363636363,23.91304347826087,473,Poor
64,9,1,254,55.08070401722451,445116,245173,5,11,8,8,5,6,0,0,1,8,4,39,40,96081,10,335323,300.0,86.48648648648648,25.0,674,Good
82,5,0,304,14.56959406403373,237678,34628,5,12,7,6,4,2,1,0,2,5,3,32,45,114325,15,37334,32.65602449158102,93.18181818181817,33.33333333333333,776,Excellent
59,16,1,185,60.43433639813615,381601,230618,5,10,8,6,3,3,0,0,1,8,4,23,36,151282,13,193038,127.60143308523155,77.63157894736842,36.11111111111111,604,Fair
42,14,1,172,58.162096904085196,477848,277926,3,8,5,5,5,7,0,1,2,10,2,28,51,89250,13,440613,300.0,73.68421052631578,25.49019607843137,605,Fair
66,7,1,293,26.58160943201116,317746,84462,2,20,14,13,5,0,1,0,1,6,2,29,44,165260,12,91497,55.36548469079027,89.1891891891892,27.27272727272727,726,Good
64,12,0,225,37.0809414187949,496501,184107,4,11,9,6,4,5,1,1,3,7,2,29,46,111375,16,242996,218.17822671156003,83.11688311688312,34.78260869565217,684,Good
14,22,2,91,82.29520218466784,30000,24688,2,9,5,6,3,5,0,0,1,14,5,7,29,48256,6,36962,76.59565649867373,37.83783783783784,20.689655172413794,397,Poor
70,10,1,260,55.574501299378085,502236,279115,3,15,12,7,3,5,0,1,2,6,4,24,42,146778,13,350256,238.62976740383436,86.41975308641975,30.952380952380953,671,Good
62,13,2,250,30.32061148418928,496311,150484,2,7,6,5,4,1,0,0,1,8,2,33,54,113030,16,197816,175.01194373175264,81.57894736842105,29.629629629629626,625,Fair
50,14,1,183,49.33440515911673,315104,155454,2,11,9,7,3,3,0,1,2,8,4,22,39,110389,12,136657,123.79584922410747,76.92307692307693,30.76923076923077,626,Fair
55,17,1,154,49.67812113565827,405249,201320,1,15,12,10,4,5,0,0,1,8,3,25,42,105975,11,363740,300.0,75.34246575342466,26.190476190476193,574,Fair
45,13,0,173,37.80176119113085,394430,149101,4,16,12,12,4,7,0,0,1,8,4,26,44,81297,6,274991,300.0,76.27118644067797,13.636363636363635,576,Fair
77,11,0,314,7.932585402365271,203285,16125,3,22,16,8,5,4,0,0,1,3,2,49,62,177821,13,25367,14.265469207798853,86.51685393258427,20.967741935483872,791,Excellent
47,16,2,242,51.54326409819499,364469,187859,3,8,7,3,3,0,0,1,1,8,4,37,54,100555,11,184315,183.29769777733577,73.4375,20.37037037037037,618,Fair
76,7,1,302,26.60641394742526,594533,158183,4,19,18,7,4,4,1,0,2,5,3,40,53,120448,20,204623,169.88492959617426,90.47619047619048,37.735849056603776,800,Excellent
39,20,2,119,66.95819861854633,66323,44408,2,6,4,3,3,0,0,0,0,11,5,15,34,80590,14,67898,84.251147785085,65.0,41.17647058823529,501,Poor
56,14,1,283,37.47726134342395,405425,151942,3,13,12,7,3,7,1,1,3,7,3,34,44,142873,11,268312,187.79755447145368,78.87323943661971,25.0,677,Good
74,10,1,299,37.44362865215429,439990,164748,4,20,12,10,5,2,0,0,1,7,3,32,52,183978,13,146494,79.62582482688147,87.05882352941177,25.0,710,Good
57,18,2,238,34.11458930507034,186947,63776,4,11,7,4,4,7,0,1,2,9,4,31,52,143839,10,98843,68.71780254312114,75.0,19.230769230769234,611,Fair
52,14,2,233,40.499642323034806,116204,47062,2,13,8,9,4,6,0,0,1,11,5,21,45,158244,13,42360,26.768787442177906,77.61194029850746,28.888888888888886,580,Fair
35,14,2,137,73.3701171904964,218502,160315,4,7,5,3,3,1,0,0,1,10,5,34,40,99658,15,245130,245.97122157779606,70.0,37.5,570,Fair
60,7,1,291,49.17302383942735,406285,199782,3,14,10,8,4,3,1,1,3,6,2,29,55,131081,11,160668,122.57153973497303,88.23529411764706,20.0,716,Good
76,11,1,211,42.87633344233791,306065,131229,2,13,12,9,5,7,1,0,2,7,1,30,58,122237,12,245363,200.72727570211964,86.36363636363636,20.689655172413794,709,Good
12,25,2,128,96.95365712119965,392679,380716,0,0,0,0,2,0,0,0,0,12,6,18,29,58786,11,416784,300.0,31.57894736842105,37.93103448275862,388,Poor
77,9,0,253,14.892349192929686,510868,76080,2,10,8,5,4,0,1,0,1,5,2,35,54,168718,16,103379,61.273248853115845,88.50574712643679,29.629629629629626,713,Good
55,15,0,175,43.65975615833173,235806,102952,3,14,9,9,3,4,0,0,1,10,3,24,40,150485,14,143639,95.45070937302721,77.46478873239437,35.0,607,Fair
43,17,2,105,63.00774248068056,372779,234879,4,5,3,3,3,3,0,0,1,10,5,31,35,118084,13,422478,300.0,70.49180327868852,37.142857142857146,511,Poor
64,8,1,213,14.89841295359464,362321,53980,2,20,17,12,3,3,1,1,3,5,2,33,58,110129,13,87941,79.85271817595728,87.67123287671232,22.413793103448278,725,Good
53,13,0,226,29.974397084359182,272220,81596,4,16,10,10,3,5,0,1,2,10,4,31,52,163280,8,121094,74.16340029397355,79.1044776119403,15.384615384615385,606,Fair
63,9,1,248,18.023613865067862,480778,86653,5,17,14,8,4,6,0,0,1,7,1,28,57,137268,18,159346,116.08386513972665,86.3013698630137,31.57894736842105,725,Good
31,22,5,181,89.32779698573016,275267,245889,3,7,6,3,4,6,0,0,1,12,6,19,38,46617,5,268081,300.0,57.407407407407405,13.157894736842104,476,Poor
13,19,4,104,99.06923218479062,268574,266074,3,4,3,2,2,1,0,0,1,13,5,17,27,121814,6,402547,300.0,39.39393939393939,22.22222222222222,408,Poor
55,13,2,205,35.32099832903394,167735,59245,5,13,7,9,4,6,0,1,2,9,2,30,52,115426,17,92643,80.26181276315562,79.71014492753623,32.69230769230769,624,Fair
13,23,2,70,100.0,70680,70680,3,6,5,2,2,0,0,0,0,12,6,11,39,49724,3,112187,225.6194191939506,35.13513513513514,7.6923076923076925,394,Poor
74,9,1,242,23.11667521403821,505888,116944,2,11,7,6,4,0,0,1,1,4,3,33,59,118580,17,215411,181.65879574970484,88.09523809523809,28.8135593220339,723,Good
41,18,4,150,78.44815489746847,85758,67275,1,7,5,5,2,4,0,0,1,13,5,17,33,62507,9,98854,158.14868734701713,68.33333333333333,27.27272727272727,491,Poor
53,13,0,197,45.77030926464135,482304,220752,3,15,12,7,3,3,0,0,1,8,4,35,47,83976,12,306027,300.0,79.1044776119403,25.53191489361702,596,Fair
24,21,3,118,63.56726852465326,116708,74188,0,7,5,4,2,1,0,0,1,15,5,13,42,53838,3,99892,185.5418106170363,52.17391304347826,7.142857142857142,410,Poor
30,21,5,137,82.61688043571823,217673,179834,4,12,10,6,3,3,0,0,1,10,5,28,41,62877,8,204101,300.0,57.692307692307686,19.51219512195122,516,Poor
61,7,0,240,23.01835202878908,298177,68635,3,15,14,6,3,5,0,0,1,4,1,45,51,93738,16,121393,129.50244297936803,88.40579710144928,31.372549019607842,707,Good
30,22,5,185,45.96733972078137,96691,44446,3,11,9,5,4,1,0,0,1,11,5,24,49,62149,8,62711,100.90427842764969,56.60377358490566,16.3265306122449,517,Poor
61,12,2,208,68.40505879472224,187813,128473,4,14,9,7,5,3,0,0,1,8,4,38,45,114839,14,112595,98.04595999616855,82.43243243243244,31.11111111111111,608,Fair
83,11,1,244,24.95249618440721,323477,80715,4,16,15,11,5,5,1,0,2,5,3,44,57,135446,20,120925,89.27912230704487,87.36842105263159,35.08771929824561,784,Excellent
45,17,1,186,43.82590256960816,453673,198826,4,15,13,6,3,7,0,0,1,7,3,26,49,82434,9,164005,198.95310187543976,71.42857142857143,18.367346938775512,624,Fair
59,13,1,229,51.15390298936123,265993,136065,2,11,7,8,5,1,0,0,1,5,4,38,53,106419,17,128257,120.52077166671364,80.82191780821918,32.075471698113205,671,Good
24,25,3,126,87.11648234590835,51425,44799,3,5,4,2,1,2,0,0,1,14,5,10,34,45903,8,70856,154.36028146308522,48.0,23.52941176470588,430,Poor
42,17,2,120,58.92315988276114,166027,97828,3,4,2,1,3,3,0,0,1,11,4,19,50,97117,13,125494,129.2193951625359,70.0,26.0,529,Poor
55,11,2,268,23.09738684264708,399630,92304,3,14,11,7,4,6,0,1,2,7,3,37,43,180506,16,97753,54.15498653784362,82.08955223880598,37.2093023255814,677,Good
63,14,0,232,37.68408397475875,166084,62587,2,19,18,14,5,0,1,1,2,6,1,43,49,165373,19,55617,33.63124572935122,80.76923076923077,38.775510204081634,713,Good
55,18,0,178,63.522572286412284,393730,250107,2,15,12,9,3,7,0,0,1,9,3,21,45,133937,12,362277,270.4831375945407,74.32432432432432,26.666666666666668,612,Fair
39,17,2,168,54.80446113009857,181676,99566,4,11,7,5,3,0,0,0,0,8,3,37,46,72226,9,154297,213.63082546451415,68.42105263157895,19.565217391304348,575,Fair
48,14,2,145,54.19232785475318,419739,227466,4,13,12,7,4,5,0,0,1,7,4,30,53,101716,10,395570,300.0,76.19047619047619,18.867924528301888,589,Fair
26,20,2,122,97.81680989702146,88901,86960,3,1,0,0,3,2,0,0,1,13,6,8,26,67044,9,101973,152.09862180060856,55.319148936170215,34.61538461538461,396,Poor
72,7,1,240,48.80262304284298,198630,96936,5,10,6,4,4,7,0,1,2,5,2,34,52,162419,18,100187,61.68428570549012,90.0,34.61538461538461,714,Good
44,12,1,197,53.02334471998928,440506,233571,4,12,7,9,2,1,0,0,1,10,4,37,41,90950,8,390243,300.0,77.19298245614034,19.51219512195122,592,Fair
55,11,1,218,28.98413182080064,476283,138046,3,8,7,5,5,6,0,0,1,7,3,35,50,93647,12,229077,244.61755315172934,82.08955223880598,24.0,617,Fair
70,13,1,237,17.928364017477755,373254,66918,5,13,7,9,4,0,0,1,1,6,1,44,44,183950,11,116400,63.278064691492254,83.33333333333334,25.0,709,Good
38,18,3,99,86.98397251820458,219357,190805,3,5,4,3,3,0,0,0,0,13,4,15,38,95430,13,243908,255.58838939536832,66.66666666666666,34.21052631578947,486,Poor
28,18,2,122,75.48558918127341,460900,347913,1,9,8,5,3,1,0,0,1,12,5,34,39,92793,13,539877,300.0,59.57446808510638,33.33333333333333,527,Poor
69,13,0,303,33.72161880170455,407523,137423,2,13,9,6,3,3,0,0,1,6,2,40,42,124776,13,134722,107.97108418285568,83.13253012048193,30.952380952380953,730,Good
63,14,2,192,35.08922408375851,436367,153117,2,9,8,4,3,2,1,1,3,6,3,30,55,175097,13,163291,93.25745158397916,80.76923076923077,23.636363636363637,682,Good
54,19,0,165,50.934233113661364,383207,195183,4,13,9,5,4,1,0,0,1,11,5,18,48,101329,8,217429,214.57726810685983,72.97297297297297,16.666666666666664,573,Fair
14,24,4,124,66.93123373307691,336343,225118,2,9,6,3,2,4,0,0,1,15,5,9,35,124388,7,433547,300.0,35.8974358974359,20.0,389,Poor
30,22,3,133,79.5925157353706,344518,274210,4,6,3,2,3,5,0,0,1,10,5,33,40,107987,6,416119,300.0,56.60377358490566,15.0,511,Poor
39,15,0,228,45.947495981030805,293487,134849,1,10,8,4,2,7,0,0,1,8,3,25,45,91018,15,174128,191.31160869278605,70.9090909090909,33.33333333333333,594,Fair
32,18,2,174,62.423658479306695,219551,137051,4,5,4,2,3,1,0,0,1,11,3,15,37,124931,11,224686,179.8480761380282,62.745098039215684,29.72972972972973,530,Poor
68,8,0,293,36.35572290366808,377036,137074,3,11,9,7,4,7,0,0,1,6,2,36,41,96959,16,123983,127.8715745830712,88.31168831168831,39.02439024390244,691,Good
91,5,1,276,26.712804147190248,471709,126006,6,23,19,10,4,3,1,0,2,2,0,38,56,146414,20,196828,134.43249962435286,93.81443298969072,35.714285714285715,821,Excellent
67,13,0,263,18.382366443458952,172735,31752,3,13,11,9,4,6,1,1,3,5,1,28,58,186743,19,38306,20.512683206331698,82.71604938271605,32.758620689655174,717,Good
46,15,2,200,60.66718104650795,406537,246634,2,10,8,5,3,7,0,0,1,9,5,32,41,98221,8,381064,300.0,74.19354838709677,19.51219512195122,530,Poor
73,9,2,243,53.907656987924604,288735,155650,2,12,8,9,4,3,0,1,2,8,4,25,49,91104,13,143129,157.10506673691606,87.95180722891565,26.53061224489796,686,Good
31,15,4,128,73.56309272070553,142163,104579,2,13,10,8,3,2,0,0,1,9,4,27,45,137052,12,84129,61.38472988354785,65.95744680851064,26.666666666666668,509,Poor
27,21,3,173,65.95395645103694,96174,63430,3,4,3,2,4,6,0,0,1,10,4,26,42,107620,13,113501,105.46459765842779,55.10204081632652,30.952380952380953,480,Poor
20,23,3,62,89.62071355964554,65355,58571,3,2,1,1,3,2,0,0,1,14,6,21,37,125460,9,93742,74.71863542164834,45.45454545454545,24.324324324324326,394,Poor
36,24,5,111,74.52128689711927,85529,63737,3,6,5,3,3,4,0,0,1,12,6,18,34,76508,4,59878,78.26371098447221,59.01639344262295,11.76470588235294,474,Poor
78,11,0,259,20.139569177655975,358105,72120,6,13,12,8,6,0,1,1,2,4,1,44,58,179339,16,65940,36.76835490328372,86.66666666666667,27.586206896551722,790,Excellent
30,22,3,175,68.8833731405445,200971,138435,4,8,5,5,2,0,0,0,0,10,4,19,48,59946,12,230448,300.0,56.60377358490566,25.0,495,Poor
24,17,4,148,77.89279939331577,177311,138112,4,7,5,5,4,7,0,0,1,13,4,19,47,125378,13,205843,164.1779259519214,57.14285714285714,27.659574468085108,485,Poor
78,8,1,276,27.777487808415188,303873,84408,5,19,15,14,6,3,1,0,2,4,1,48,52,166069,15,93963,56.58069838440648,89.65517241379311,28.846153846153843,825,Excellent
28,19,5,109,78.27300937476335,379779,297264,1,5,4,3,3,3,0,0,1,15,5,8,32,71998,3,500193,300.0,58.333333333333336,9.375,409,Poor
68,14,2,276,54.00681255695592,157657,85145,3,17,10,13,5,0,1,1,2,7,2,29,53,141410,11,108179,76.50024750724843,81.92771084337349,20.754716981132077,690,Good
43,21,4,144,59.95138910901531,429256,257344,3,14,9,8,3,2,0,0,1,12,4,32,44,61191,6,399311,300.0,66.15384615384615,13.636363636363635,517,Poor
18,25,5,114,90.23965287875285,253584,228833,1,8,6,3,1,6,0,0,1,12,4,19,41,45277,6,285740,300.0,40.909090909090914,14.634146341463413,401,Poor
79,12,0,268,11.976564405775182,516391,61845,4,17,10,9,4,0,1,1,2,5,1,47,59,112887,14,110417,97.81197126329869,85.86956521739131,23.728813559322035,773,Excellent
21,21,2,55,92.06892814833385,229334,211145,1,8,7,5,2,1,0,0,1,12,6,8,26,114731,2,420300,300.0,48.837209302325576,7.6923076923076925,407,Poor
64,11,0,211,41.032370022292376,302945,124305,4,11,10,7,5,3,0,1,2,9,4,38,41,165020,14,192143,116.43618955278147,84.21052631578947,34.146341463414636,627,Fair
41,15,3,132,58.28457805984772,306469,178624,4,14,8,7,4,5,0,0,1,11,3,26,45,63645,5,280930,300.0,71.9298245614035,11.11111111111111,522,Poor
2,21,5,91,75.23247750056842,30000,22569,1,0,0,0,2,0,0,0,0,14,6,23,40,118006,10,25763,21.831940748775487,8.333333333333332,25.0,377,Poor
9,22,4,59,69.79296784396618,353326,246596,1,1,0,0,1,4,0,0,1,16,7,6,35,69271,1,371173,300.0,28.125,2.857142857142857,378,Poor
21,23,2,83,74.96392766257401,212421,159239,0,4,3,3,1,1,0,0,1,12,5,11,42,63020,2,153223,243.13392573786098,46.666666666666664,4.761904761904762,414,Poor
21,27,2,46,89.65993018816748,135477,121468,1,4,3,2,2,6,0,0,1,13,6,23,41,50772,2,212228,300.0,42.857142857142854,4.878048780487805,386,Poor
58,11,1,303,13.503506339898433,350289,47301,4,18,10,13,5,1,1,0,2,7,3,31,45,156798,15,84192,53.694562430643245,82.85714285714286,33.33333333333333,710,Good
47,14,2,141,40.62571957968921,403058,163745,3,11,7,5,4,6,0,0,1,9,4,29,50,102195,10,312907,300.0,75.80645161290323,20.0,582,Fair
31,18,2,92,60.13556764095214,213065,128127,4,2,1,1,4,3,0,0,1,10,5,14,38,131104,12,136792,104.33854039541129,62.0,31.57894736842105,478,Poor
54,17,2,191,41.66647670429912,453191,188828,1,7,6,5,2,7,0,0,1,9,5,26,43,114573,9,202924,177.1132814886579,75.0,20.930232558139537,575,Fair
80,6,0,271,1.4541573829313492,424697,6175,5,18,10,13,5,1,0,0,1,5,2,39,54,183834,14,11580,6.299161199778061,91.95402298850574,25.925925925925924,796,Excellent
90,9,0,283,2.1432116213599954,491074,10524,6,24,14,14,6,4,1,1,3,2,0,35,54,162002,21,16286,10.052962309107295,90.0,38.88888888888889,811,Excellent
67,9,0,224,49.75529073478581,186551,92818,3,16,15,11,4,5,0,0,1,5,1,30,46,129185,19,80554,62.35553663351008,87.01298701298701,41.30434782608695,706,Good
60,9,1,226,43.328841748663365,247288,107147,2,18,13,10,4,0,0,0,0,5,2,40,54,179039,11,134879,75.33498288082485,85.71428571428571,20.37037037037037,708,Good
41,19,2,190,81.5150313360065,239676,195371,4,6,4,3,2,6,0,0,1,12,4,27,39,117672,7,185251,157.4299748453328,67.21311475409836,17.94871794871795,512,Poor
23,20,2,173,83.43319025801482,274621,229125,3,10,9,4,2,2,0,0,1,11,6,12,44,61080,12,257346,300.0,52.27272727272727,27.27272727272727,493,Poor
44,17,2,146,49.68071036282579,430161,213707,4,11,10,8,2,6,0,0,1,10,3,20,36,67100,11,184590,275.096870342772,70.96774193548387,30.555555555555557,578,Fair
52,17,0,220,40.43767590101627,175016,70772,2,7,5,5,4,1,0,0,1,7,4,29,42,100438,8,89712,89.32077500547602,74.28571428571429,19.047619047619047,626,Fair
56,18,1,234,59.26224385710498,483482,286522,5,7,6,4,3,2,0,1,2,7,4,22,36,93093,16,358740,300.0,74.66666666666667,44.44444444444444,611,Fair
36,13,1,238,69.37899903653877,351353,243765,3,15,11,7,3,2,0,0,1,9,3,25,49,68407,7,310408,300.0,72.0,14.285714285714285,580,Fair
90,7,0,339,26.051503527407547,250605,65286,6,13,10,5,4,0,1,1,2,4,0,33,51,190540,13,123677,64.90868059200167,91.83673469387756,25.49019607843137,804,Excellent
65,9,2,257,36.92426675315443,494918,182744,5,13,7,5,5,7,0,1,2,7,2,44,42,98615,16,302040,300.0,86.66666666666667,38.095238095238095,698,Good
55,18,0,227,56.11687961946862,240552,134990,1,8,7,5,4,6,0,0,1,11,4,25,50,88947,6,251881,283.1809954242414,74.32432432432432,12.0,577,Fair
58,14,1,199,34.210884445262266,507758,173708,4,13,11,9,5,2,0,0,1,7,4,33,55,90248,13,216227,239.5920131194043,79.45205479452055,23.636363636363637,686,Good
26,23,5,112,68.85263509414862,292553,201430,3,7,6,4,4,2,0,0,1,11,6,20,35,46387,11,352917,300.0,52.0,31.428571428571427,476,Poor
15,24,2,84,68.75908805367915,383777,263881,3,2,1,1,2,3,0,0,1,14,7,13,28,35375,6,301038,300.0,37.5,21.428571428571427,381,Poor
46,18,2,197,52.450082591851434,170673,89518,3,4,2,3,2,6,0,0,1,12,3,17,34,84064,8,114440,136.13437381043013,70.76923076923077,23.52941176470588,517,Poor
41,13,2,167,38.417865664263964,157293,60428,2,9,8,5,3,4,0,0,1,8,3,22,47,109063,9,101984,93.50925611802353,74.54545454545455,19.148936170212767,584,Fair
13,26,4,90,78.4395692543572,248675,195059,0,7,6,4,3,7,0,0,1,14,6,16,45,112477,9,378541,300.0,32.5,20.0,422,Poor
63,15,1,264,25.22473757202008,151637,38250,5,15,9,7,3,6,1,1,3,7,2,40,55,92038,11,38742,42.09348312653469,79.74683544303798,20.0,698,Good
31,17,4,159,59.46607435390577,366802,218122,4,4,2,3,4,1,0,0,1,9,5,29,48,79003,9,351978,300.0,63.26530612244898,18.75,514,Poor
47,14,2,231,65.69266629249702,159036,104474,4,9,5,6,3,5,0,0,1,10,3,25,45,106092,11,182702,172.2109112845455,75.80645161290323,24.444444444444443,619,Fair
18,24,3,97,90.74197379660384,385591,349892,3,10,6,4,2,5,0,0,1,13,5,10,38,130444,10,511197,300.0,41.86046511627907,26.31578947368421,419,Poor
38,20,2,106,53.417699269908255,239095,127719,4,12,11,5,2,5,0,0,1,10,5,22,33,141306,10,126907,89.81005760548031,64.40677966101694,30.303030303030305,493,Poor
62,14,0,281,44.6954415866208,507322,226749,4,20,14,14,3,0,0,0,0,6,1,38,47,190985,15,264992,138.7501636254156,80.51948051948052,31.914893617021278,706,Good
46,16,2,152,50.521893011598145,482124,243578,2,13,11,6,3,7,0,0,1,8,5,31,51,70099,10,221247,300.0,73.01587301587301,19.607843137254903,583,Fair
93,7,1,360,26.009334651571315,257495,66972,4,23,17,11,6,2,0,0,1,1,0,43,60,198670,13,125339,63.089042130165595,92.07920792079209,21.666666666666668,829,Excellent
79,7,0,289,30.38887193206058,247315,75156,4,14,11,10,6,4,1,0,2,3,3,41,52,147587,18,89420,60.587992167331805,90.80459770114942,34.61538461538461,780,Excellent
27,15,5,157,66.74488687631869,446247,297847,4,3,2,1,4,4,0,0,1,9,4,22,34,80056,6,513228,300.0,62.7906976744186,17.647058823529413,504,Poor
22,22,2,132,77.78622375709904,152158,118357,2,12,11,6,2,6,0,0,1,12,5,23,32,119717,8,113516,94.82028450428929,48.888888888888886,25.0,486,Poor
61,8,0,229,46.15331535342507,270451,124822,2,11,9,6,3,6,1,0,2,4,2,42,55,152553,14,151773,99.488702287074,87.14285714285714,25.454545454545453,728,Good
79,4,0,310,14.201481255077375,325723,46257,6,20,15,9,6,1,1,0,2,3,0,35,52,143826,19,92007,63.97104835008969,94.04761904761905,36.53846153846153,824,Excellent
51,15,2,179,36.627899502563764,303680,111231,2,12,8,7,3,5,0,0,1,7,4,19,42,150366,9,212671,141.43556389077318,76.11940298507463,21.428571428571427,596,Fair
69,8,1,287,33.89781344699515,425855,144355,4,19,13,8,5,0,1,1,2,4,1,45,50,117792,12,133071,112.9711695191524,88.46153846153845,24.0,713,Good
52,13,2,230,19.877095125584063,451004,89646,5,9,7,4,5,1,1,0,2,5,2,31,45,153391,9,130077,84.800933561943,78.78787878787878,20.0,672,Good
47,15,3,196,60.81779275162613,371936,226203,4,8,6,6,4,4,0,0,1,9,3,19,39,102560,7,270524,263.7714508580343,74.60317460317461,17.94871794871795,524,Poor
53,15,0,243,34.08929639011814,390809,133224,2,14,11,8,5,7,0,0,1,8,4,30,43,143226,12,205491,143.4732520631729,76.81159420289855,27.906976744186046,629,Fair
56,9,0,255,43.986576303127734,497850,218987,2,17,16,9,4,7,1,1,3,5,3,43,41,166271,10,399384,240.20063631060137,84.84848484848484,24.390243902439025,671,Good
43,14,0,140,50.47256037545429,330057,166588,2,13,9,10,3,2,0,0,1,11,4,30,40,65600,9,211873,300.0,74.13793103448276,22.5,573,Fair
4,25,3,86,86.0868884859327,272745,234797,1,8,6,4,3,2,0,0,1,14,6,24,31,111784,4,415198,300.0,13.333333333333334,12.903225806451612,387,Poor
32,22,3,134,84.1697315159395,318186,267816,4,10,7,6,4,4,0,0,1,10,4,28,38,115148,4,445508,300.0,58.18181818181818,10.526315789473683,489,Poor
9,24,4,141,83.37686066262468,257322,214547,1,4,2,2,2,3,0,0,1,15,6,17,41,47855,6,230530,300.0,26.47058823529412,14.634146341463413,390,Poor
20,21,3,185,89.39331226502892,390240,348848,1,5,4,2,3,0,0,0,0,10,6,15,47,117026,5,401951,300.0,47.61904761904761,10.638297872340425,483,Poor
70,10,0,322,5.960624532639233,409556,24412,3,22,19,12,5,2,1,1,3,3,3,34,58,202171,15,45885,22.696133471170445,86.41975308641975,25.862068965517242,777,Excellent
14,26,5,101,100.0,272910,272910,1,0,0,0,2,0,0,0,0,13,5,8,35,67094,5,513468,300.0,34.146341463414636,14.285714285714285,371,Poor
23,16,3,170,62.03554667287711,170720,105907,1,7,4,4,4,1,0,0,1,13,6,14,36,73041,7,208816,285.8887474158349,57.49999999999999,19.444444444444446,495,Poor
25,18,5,168,80.47969146201356,296516,238635,4,9,8,6,4,4,0,0,1,10,6,12,32,126882,10,435877,300.0,56.81818181818182,31.25,488,Poor
50,15,2,176,48.117087122715105,375084,180479,3,7,4,4,3,0,0,1,1,9,3,38,38,82351,15,358404,300.0,75.75757575757575,39.473684210526315,611,Fair
58,15,2,164,51.42461810037338,404620,208074,4,7,4,5,2,3,0,0,1,10,3,32,53,126851,15,330399,260.46227463717275,78.37837837837837,28.30188679245283,597,Fair
28,23,2,187,68.31829001488109,416871,284799,2,5,3,2,3,6,0,0,1,11,6,32,48,53050,6,357807,300.0,53.84615384615385,12.5,498,Poor
23,20,5,178,60.6662825812807,125784,76308,1,7,4,4,2,4,0,0,1,11,4,20,34,87290,12,86607,99.217550693092,52.27272727272727,35.294117647058826,474,Poor
26,18,2,155,46.80156204398095,237331,111074,4,8,6,5,3,3,0,0,1,12,4,19,49,67008,9,111158,165.8876552053486,57.77777777777777,18.367346938775512,512,Poor
47,14,2,231,56.63292793810206,328952,186295,3,8,5,4,3,1,0,0,1,8,4,20,35,123949,12,234056,188.83250369103422,75.80645161290323,34.285714285714285,597,Fair
